#close,open,high,low,volume
34750,35000,35100,34600,1494929
36000,35800,36500,35650,3035809
35950,35400,35950,35400,3079224
35000,35450,35750,35000,3242067
34600,35300,35450,34350,2163452
33600,34500,34600,33350,3880824
35100,33800,35350,33800,3876376
36150,35750,36450,35350,4734065
35750,36400,36450,35450,3267741
34800,35200,35250,34700,2538367
34900,34900,35150,34700,2004067
34700,34500,35250,34350,1641929
33850,34900,34950,33600,4172759
34350,33750,34400,33400,2813254
33550,33700,33800,33350,4158644
33700,33750,33950,33500,3667742
34550,34200,34750,33800,3052650
35350,35250,35950,35100,4367169
37200,36300,37200,36250,5944141
37300,37050,37700,36800,3879936
37550,38000,38100,36600,3824312
36850,37550,37550,36700,2519174
36000,36800,37150,35800,2961513
36400,36300,37050,35900,3720738
36750,35950,36800,35850,2943506
36100,36900,37050,36000,1899386
35750,36150,36200,35600,1967828
35700,36000,36150,35250,2686193
33650,35000,35000,33600,9957394
31950,33200,33450,31850,10914420
32100,32400,32950,32050,6341772
32900,32350,33100,32300,3326112
32150,32100,32650,32050,3535671
31450,32150,32450,31400,4322506
31450,31700,32150,31300,4273016
30700,31150,31200,30450,4640184
32150,30700,32250,30400,4493014
31900,32500,33000,31550,4453120
32600,32500,32700,32100,3276995
32650,32350,32700,32200,1928001
31200,32350,32400,31050,5219855
31250,30900,31300,30400,3563095
31150,30850,31350,30600,2724051
31000,30700,31200,30550,2898877
30700,30950,31000,30700,1537585
31150,30500,31600,30500,1962129
30500,30600,30950,30500,2351453
30600,31050,31150,30600,1935683
30550,30600,30800,30050,3137103
31200,30800,31600,30700,2525784
31000,31500,31750,31000,2097039
30650,31150,31250,30600,2430154
30200,30600,30850,30100,3308696
31900,30400,32000,30400,6941459
32750,32400,34150,32250,13223992
32000,33200,33600,32000,3890920
31600,32050,32650,31600,3917877
31350,31650,31650,30900,3752942
31200,31550,31900,31200,2731791
31150,31050,31350,30850,1730137
31200,30700,31450,30600,2125421
30700,31450,31700,30700,2238378
30200,30500,30750,30050,2483443
30250,30100,30550,30100,1524501
30300,30200,30550,30050,3145787
29850,30200,30550,29600,2725258
29000,29000,29350,28550,3669577
29400,29050,29600,28800,2006190
30400,30050,30500,29900,2601080
30250,30250,30550,29800,2210682
30600,29800,30700,29800,2854920
30500,30450,30800,30250,1576561
32200,31000,32200,30800,6861264
32700,32100,33000,31900,5331047
31700,32950,33150,31700,3624175
30900,31750,31850,30900,2535636
31200,30900,31550,30800,1965713
30750,31100,31450,30550,1801261
30150,30550,30750,30150,1878039
30600,30500,31200,30350,2482905
30750,30600,30900,30300,2461593
30200,30400,30750,30200,2424880
29700,29800,30100,29550,3967121
28650,29400,29500,28600,5358223
27800,28600,28900,27700,4418384
28100,28100,28450,28000,3481523
27900,27300,27900,27200,3957935
26800,27950,28300,26800,5431851
26700,25900,27000,25800,3658921
28300,26700,28300,26700,4291742
26800,28050,28100,26750,4186899
26600,26600,27250,26600,2840628
27150,27200,27600,27000,2361216
28000,27550,28200,27300,2977310
27850,28000,29100,27750,5351814
27650,28100,28350,27250,3205822
27650,27450,27750,26850,3035447
27300,27250,27350,26950,2898720
28400,28100,28650,27700,4767927
28450,28450,28800,28150,2865209
27450,27600,27850,27200,2705269
28100,27700,28150,27600,2459305
28100,28100,28350,27900,1484771
27150,27000,27400,26950,2468082
27350,26850,27750,26850,2429857
27700,27750,28200,27500,2162111
28900,27850,29000,27800,3851681
30050,29250,30300,29150,6106318
30200,30550,30850,29800,2972873
29600,29950,30050,29250,2336536
29900,29400,30000,29400,1366180
30400,30100,30600,30000,2123648
30900,31050,31250,30600,3480563
30800,31400,31500,30650,2527297
30800,31000,31100,30450,1282277
30000,30800,30900,29600,2989861
30950,31050,31300,30650,3567312
31950,31550,32000,31100,3898363
31900,31800,32100,31550,1913316
31900,32150,32250,31500,3487206
30500,31200,31500,30300,4616147
30550,29900,30550,29650,3503375
30300,30550,30650,30150,2734070
30700,29900,30850,29900,2117430
30350,31100,31100,30250,2062549
29900,30350,30550,29750,2078857
29200,29900,29950,29050,2902896
29250,29350,29750,29100,2768278
29450,29500,29900,29250,2864640
29550,29800,29850,29300,1783055
30200,29700,30200,29550,2546366
30250,30100,30450,29850,1868041
29450,29850,29900,29350,3587082
29150,29450,29500,28900,1978956
28550,29000,29050,28150,2795412
28900,28850,29150,28700,2343876
28650,29150,29500,28650,3512889
28150,28700,28850,28000,4336581
28200,28450,28500,28050,2991431
27900,28100,28150,27800,2823088
27850,27900,28100,27600,2032745
27500,27550,27850,27450,2410844
26900,27450,27450,26750,4588396
27800,26950,27800,26900,3718690
27150,27600,27700,27150,2425426
27150,27200,27550,27100,1850577
27250,27600,27850,27250,4761215
27650,27450,27800,27350,2785108
27200,28000,28150,27200,3861103
27450,27500,27550,27350,1843729
27550,27500,28000,27500,3231788
27550,27700,27950,27500,2999400
27500,27450,27800,27350,1556764
27500,27650,27800,27350,1506644
29150,27550,29200,27550,7750203
29150,29300,29750,29000,6213757
27900,29100,29150,27850,6766879
28150,27700,28250,27500,2878692
27850,27950,28300,27750,1306092
27650,27950,28100,27650,1373116
26650,27450,27500,26500,4388484
25750,26150,26550,25700,5291220
26400,25750,26400,25750,2564593
26200,26500,26550,26100,1735332
26100,26050,26250,25850,1759282
26100,26100,26250,25900,1849910
26100,26100,26300,25900,1337159
25900,26250,26300,25900,1545947
26200,25800,26400,25650,2474774
26600,26750,26900,26400,4367007
26300,26600,26650,26250,2245019
27200,26800,27450,26650,4534043
26850,27350,27350,26700,2428278
27050,27450,27450,26950,2250906
27000,27150,27200,26850,1938084
28650,27200,28750,27150,7719656
29000,28850,29400,28650,5492886
28700,28650,29000,28200,5414611
28500,28850,29000,28400,3630711
28050,28600,29050,28000,3443745
27600,28150,28450,27400,3680988
28650,27700,28750,27650,4435065
28550,29050,29300,28450,3940058
29000,28700,29400,28650,5336122
29000,29150,29200,28700,2413698
28350,28650,28700,28000,2607031
29050,28150,29300,28150,3490535
29950,29350,30150,29300,5751526
29650,30250,30400,29350,3687253
29000,30000,30000,28750,2891783
30050,29800,30050,29050,4501015
29800,30050,30150,29550,2376833
30950,30200,30950,30000,5122638
31750,30900,31800,30850,7147499
31800,32800,33100,30450,16852175
32050,31350,32050,31050,6146337
31150,31150,31600,30650,5072467
31800,31800,32200,31700,3801424
32400,32000,32550,31700,4571310
32150,31800,32700,31600,5289586
32750,32250,32900,32050,3192033
31850,32650,32650,31850,2577231
30600,31100,31350,30300,6314347
30650,30750,31350,30600,2715183
31050,30700,31250,30550,2424460
32000,31750,32300,31650,3938161
32000,32250,32300,31550,2523664
32650,32700,32950,32450,3779418
33050,32500,33300,32450,3145494
32700,33300,33500,32650,2580255
32750,32900,33100,32500,1515167
32450,32900,33000,31950,2340759
32100,32300,32400,31850,1775583
32150,32400,32800,32100,1879147
32000,32150,32150,31200,2442893
32500,32300,32650,32150,2147590
32050,32400,32400,31100,5028045
33450,32600,33450,32550,4762165
33550,33150,33550,33000,3586965
34400,33550,34400,33450,4660512
34850,34700,35300,34600,3274413
33750,34600,34700,33650,2123735
33550,33300,34400,33000,2698841
33650,33950,34200,33350,1477680
34800,34300,34900,33950,2830058
34950,35150,35250,34400,2157854
35050,34850,35200,34450,2112078
33800,34900,35000,33650,3193311
34800,33700,34800,33450,2980478
34350,34450,35100,34200,2437735
33700,34950,34950,33700,2883043
33550,33750,33900,32900,2083372
34150,33550,34250,33550,1855081
35400,34400,35400,34200,4683750
36000,35500,36050,35250,4149396
35600,36250,36300,35550,3014421
35750,35900,35950,35300,1689924
35700,35100,35750,34900,1568516
36250,35850,36350,35750,2635343
36250,35350,36400,35300,2782441
36300,36800,36950,35550,2766460
36450,36400,36450,35750,2832970
36100,36400,36400,35700,1713669
36650,36100,36700,35950,1828390
37500,36900,37500,36850,2337575
38000,37750,38000,37350,2123160
37900,38200,38800,37900,3786844
38700,37900,38700,37900,3698781
38950,38550,39000,38350,2748415
37000,37500,38300,37000,4885896
37800,37600,38300,37500,3928646
39200,38700,39450,38250,5283684
39250,39200,39450,38750,2594490
39150,39000,39150,38650,1731450
39400,39800,39800,39150,3214630
39350,39550,39650,39050,2095120
39500,39350,39500,38800,1669862
41150,39400,41150,39150,4001505
41200,41300,42000,40950,4189804
40200,40600,40750,40150,3976705
40200,39750,40950,39600,3764773
41800,41500,41800,41000,3639803
42600,42150,42950,41200,4387312
42550,43100,43150,42400,2815496
42200,42700,42700,41900,2637734
41300,42200,42500,41200,2916252
41300,41300,42000,41100,2810503
41250,41000,41900,41000,3521492
40950,41450,41700,40950,3638071
41550,41300,41900,41200,2708972
42300,41750,42300,41400,2314725
41650,42200,42300,41300,2559222
40050,41150,41450,39850,5033246
40050,40250,40300,38850,5423960
40950,39500,41000,39500,2436212
40150,41000,41150,39850,2211109
41050,40350,41650,40200,4469224
42900,41300,42900,41300,6364037
43000,42900,43600,42600,4814197
42450,42700,42950,42100,2251179
41000,42500,42900,41000,3297943
42000,41700,42350,41600,3173446
41000,41250,41400,40450,2822651
41150,40900,41700,40700,2580396
41200,41150,41400,40850,2600930
41500,41800,42050,41200,2033220
41500,42100,42150,41250,1882987
39650,41650,41750,38700,5779291
41000,41000,41050,40500,2520434
39850,40000,40450,39550,2962651
39700,40000,40450,39700,1589911
39700,39700,40400,39500,2030086
40850,40450,41000,40250,2101878
41900,41500,41900,41200,2383464
42000,42300,42400,41700,3331134
40750,41800,41900,40650,1883627
42700,41250,42800,41200,3306186
43050,43000,43900,42550,4047443
42650,43350,43850,42500,1789745
42600,43050,43300,42250,1328958
42600,42400,43250,42100,1513215
42400,42400,43100,41800,1777480
42900,42900,43800,42650,4325524
44200,43000,44400,43000,3491185
44400,43350,44500,43300,4244113
44400,44050,44600,43800,1703219
45200,44700,45500,44600,3099065
45250,45750,45800,45200,1984369
46250,46200,46650,46100,3313157
45500,46450,46750,45450,3003326
45300,45750,45850,44850,1440589
44950,44700,45700,44700,1822952
45850,45350,46100,45350,2010708
45600,45850,46050,45000,1828843
46400,45800,46450,45700,2100809
45150,46250,46300,45050,1997194
45150,45400,45550,44950,1110753
45000,45500,45750,45000,1662010
45500,46000,46650,45150,4045912
46300,46200,46400,45950,2982024
45650,46200,46600,45250,1603230
45650,45550,45950,45400,1175619
45350,45350,45750,45100,1296254
44700,45150,45200,44600,1808856
45800,44750,46000,44600,1547681
47250,46200,47300,46200,2655477
46500,47000,47150,46200,2722599
46950,47000,47500,46850,2377163
48000,47700,48450,47600,3166843
49550,48500,49750,48200,3871999
49750,49850,50200,49200,2561968
51600,50000,51900,50000,4360058
50600,51600,51600,50400,5060622
50300,49850,50700,49850,4219771
49300,50100,50300,48800,4974924
49300,49300,50200,49250,2309955
48850,48950,49400,48300,2974091
49600,49550,50100,49100,2332268
49150,49700,50100,49150,1943195
50800,49950,51000,49900,4148659
51600,51300,52000,51100,3449130
51700,52200,52500,51600,2715809
53300,52500,53500,52400,4517114
53700,53300,54500,52700,4118790
54000,54300,54900,53700,2813046
52800,53500,54000,52700,3486140
53700,52500,53700,51800,3718619
53700,54200,54400,53300,1897002
53300,53800,54500,53100,2405891
54600,53700,54600,52400,3552260
52700,53100,53700,52500,6547266
50000,52000,52200,50000,9120878
50700,49550,51000,49500,4124290
48450,51100,51600,48100,8593878
47900,48300,48700,47550,8725221
49600,48350,49600,48200,4840918
50400,50400,51100,50200,4927937
49900,50900,51000,49600,2265276
50900,49950,51000,49350,2227708
50600,51600,51700,50600,2678429
50200,50000,50400,49050,3374139
47500,49850,50000,47400,7707747
46000,46850,47000,45650,7604699
46700,46600,47600,46200,5588155
47700,46850,47850,46800,7093071
47100,47650,48250,46700,3937032
49350,47600,49400,47550,5045970
48800,49100,49300,48050,3439908
48000,48800,49300,47900,3728263
48000,48200,48850,48000,2957372
49200,48100,49550,47500,3849912
51000,49550,51100,49300,4948062
50300,51800,51900,50300,4024138
48800,49350,49500,48550,4688787
49150,49350,49650,48500,3458839
46750,48400,48400,46600,8098258
47600,46950,47650,46550,3929405
47550,47900,48250,47000,3720816
48650,47000,48800,47000,4157526
48450,48950,49300,48150,2473925
49500,50000,50200,49300,5174622
50700,50000,51100,49950,5607032
50800,51200,51300,50000,2862493
51300,51000,52200,50800,4154277
50900,51100,51500,50200,2204243
50500,50800,50800,49900,2682196
51800,50800,51900,50700,2361892
51000,52100,52200,50800,2192884
50300,50600,51000,49950,2758658
49400,50300,50500,49100,2991825
49800,49450,49800,48700,2645476
49000,49700,49750,48950,1824895
48850,48550,49350,48400,2384127
49000,48800,49200,48550,1694663
49750,49100,50200,48650,2367158
49800,49750,50700,49450,2845128
49200,50200,50300,49100,2002100
50200,49600,50400,49300,1899560
49850,50300,50400,49850,1587172
51400,49750,51700,49700,3573280
52000,51800,52500,51300,3834454
52400,52700,53200,52100,3158545
52400,52800,52800,51300,5312931
53700,53100,54200,53000,5609007
53600,53800,53900,52700,2743963
54000,53600,54700,53400,3573387
55400,55300,55900,54800,4347745
55900,55900,55900,55000,2780438
56900,56000,57000,55700,3818771
55600,57400,58100,55200,4766870
56400,56000,56400,54800,3509393
55300,56400,56400,55100,2303244
55600,55300,56100,55300,1542366
55300,56200,56800,55200,2546047
54700,55400,55700,54400,2485465
55700,53600,55700,53400,3494997
54200,55100,55600,54200,2860160
56000,54900,56000,54800,2544180
55100,56400,56500,55000,2410542
55800,55700,56500,55600,2324952
55800,56400,56400,55400,1996135
57100,56000,57100,56000,3145737
57900,57700,58800,57100,3294700
57400,58200,58400,56600,2368225
57000,57400,57900,56500,3314659
56400,56700,56900,56100,2006611
57100,56900,57500,56400,2481215
56100,57200,57200,55900,2525078
56500,55900,56900,55400,3040030
56700,56500,57000,56200,3943311
58300,56700,58400,56500,4799560
57500,57200,57900,56800,2650404
58800,57700,58900,56900,3431811
59300,59200,60000,58800,4441904
60600,59300,61000,59300,4549233
60500,61100,61600,59900,3932203
62800,61300,63200,61300,5315543
64000,64700,65400,63700,6519471
64800,63300,66300,62900,5650669
65000,66500,66500,64500,4977159
65000,64500,65400,63500,3189590
67500,65000,67500,65000,3516630
69200,68200,69600,67000,4951341
67200,68100,69200,66800,5520578
68500,67900,68800,67100,3702501
67400,67400,67800,67000,3230282
66300,66500,66900,65500,3763473
65800,65900,67100,65300,2895782
68000,65600,68200,65300,4557456
68100,69000,69400,67500,4048922
66600,67600,68400,66100,3242213
67300,67000,67500,65700,2667048
69000,67400,69000,66900,3187332
68900,68700,69500,68400,3462150
70600,69500,71900,69200,5432312
71100,71400,72200,70700,2931832
71200,71800,71900,70200,2804598
70800,70700,71800,70600,2066194
71000,71200,71200,70000,2009799
71300,71400,71700,70800,1647153
71200,70800,71300,70300,1599111
73000,71300,73000,71000,3598173
70400,72900,73000,70100,6028435
66800,69600,69900,66700,9659618
68400,66800,69500,66800,6177375
64600,67800,67900,64200,8093780
66000,63700,66000,63700,4769724
65500,65300,66500,64700,3744523
68000,67900,68200,66600,4161592
65500,67900,67900,65200,4992104
64000,65100,66100,63200,5938549
64100,64000,65000,63700,3518575
66300,64900,66400,64800,4372768
64200,65400,65400,64000,4037319
64400,63700,64600,63200,4474120
61400,62000,63000,61400,6664578
65100,63000,65100,62300,5239246
66100,67200,67300,65800,4714899
66400,66800,67300,66100,3709768
67000,64900,67300,64800,3130891
67200,67300,67800,66600,2570150
68200,67400,68200,67200,2208365
68000,69000,69000,67600,3072911
68100,68200,68700,67500,2333347
68400,68300,68400,67600,1862764
67900,68000,68100,67100,1843458
67600,67300,67900,66400,2967906
68500,68300,68900,68100,2118742
68600,68900,69300,68200,2054717
68700,69000,69200,67700,2304425
68100,66600,68600,66600,3234465
69900,68600,70100,67900,4026248
71700,69900,71900,69700,4476200
71400,71600,72800,71200,3877849
72600,72000,72800,71500,2868673
73800,73600,74200,73200,3321612
74700,74800,74900,73500,3676865
75700,75000,77400,74300,5682708
76800,76300,76800,75700,3366621
77200,76100,77500,76000,2725277
79700,78200,80000,77700,3638325
79200,80100,80500,78500,3934389
80700,79300,81200,78400,5268665
83100,81100,83400,80400,6961713
83100,82900,84300,82000,5970218
86300,83600,86300,83600,4656285
82100,84100,85100,81000,11035272
82400,83100,83800,81400,5029200
83200,84500,85500,82500,4817018
82900,83300,84300,82200,3579139
88700,86300,90000,85300,7956055
89100,89900,90300,88100,5500820
88500,89200,89900,88100,4313702
86100,88500,88500,85600,6101810
84200,86100,87100,82800,6985619
83500,85700,86600,83500,6802500
80900,83200,83300,80000,9070685
79000,79900,81800,79000,7675978
81200,79800,82400,79600,6911051
84700,82600,84700,82100,5388391
81800,84000,84200,81600,5236092
81700,82100,82600,80300,3914170
78700,80000,82000,78500,7528077
78400,78100,78700,76500,8929263
79800,79600,81300,79100,5883529
82200,80000,82700,79200,6620890
85300,86000,86000,84000,7067296
83400,85000,85100,83200,4464960
84400,83400,84500,81900,4050123
83500,83600,84100,83000,3131468
82400,82800,83300,82200,2993945
83200,82100,84400,81800,3396387
82400,83200,83500,81600,3748489
82000,81300,82800,81000,2357772
82300,82000,83100,81800,2955651
83400,83000,84500,82900,3399976
82000,83800,84200,81900,3207872
82500,82300,82800,81200,3053355
83000,83300,84800,83000,4339090
82100,83300,83300,81800,2988991
85000,83200,85000,82800,5540888
86800,86500,87700,86100,4592670
84700,86200,86300,84500,2840382
85100,84500,85400,83900,2073899
83100,86000,86700,82000,7105679
82600,82900,83600,81200,4083144
82400,82900,83000,82100,2418748
76800,77000,79600,76800,11213748
77400,77200,78800,77100,4340592
79100,77600,79200,76800,4115752
77900,77600,79300,77100,3736568
77500,78700,79500,77200,3934238
76000,78300,78300,75600,5166136
78700,77500,78900,76900,3660716
78700,79000,79500,78000,2493176
77800,79000,79000,77100,3746347
76800,77400,77500,76200,3485920
76000,77200,77600,76000,5552560
75700,77100,77400,75600,3374982
77200,76200,77300,75900,3237589
80200,78400,80800,78200,6782210
80100,80900,81600,79900,4375810
77000,80200,80600,76900,4831110
76700,76400,77400,76300,3382954
74000,76600,76900,74000,6253943
75100,75400,76400,74400,4291492
76500,75400,76700,75200,2825939
76600,77300,77300,76200,2014838
77700,78100,78800,77300,3097644
77100,78700,79700,77100,3729328
79300,78400,79400,78300,3395065
78200,79500,80000,77400,2960495
76900,78300,78900,76300,3343874
72900,76700,76700,72500,9123901
72600,73200,73800,72000,3777867
74400,73300,74500,72000,5659087
72700,73700,74100,72500,3541267
74400,72700,74700,72700,4383229
74100,74400,75000,73700,3256624
75200,75800,76800,74600,6199800
73300,75300,75800,73000,3898397
71100,72800,72800,70700,5610463
71300,71800,72200,70900,4671451
72400,71600,73200,71500,3802939
75800,73400,76200,72300,8758929
75500,76400,76400,74200,4296170
75300,76500,77000,75000,3618328
73100,74300,74600,73100,5443314
73500,72200,74500,72200,5800892
74400,74900,75200,74000,2987816
72200,74500,74600,71800,4343077
70200,70200,70900,69800,4058439
70200,69100,71300,68200,5679965
71100,73700,73800,70800,6007913
73900,71900,74200,71600,5586858
73400,72100,74200,72000,5118112
74500,73700,74700,73400,3317876
77700,75900,77800,75800,7814367
77600,78400,79500,77000,3943628
76500,78900,79000,76100,3350577
75500,76400,76500,75200,2507719
76900,75800,77200,75800,2653870
75900,76100,77400,75700,1879461
77300,76100,77600,76000,2404473
77500,78300,78500,77200,2327486
78700,78700,79200,78400,3395415
76800,78600,79200,76600,3102987
77400,76300,77800,75900,2673152
78300,77500,78900,77100,3415061
82400,80100,82500,80000,7588369
82700,83600,83900,82400,4992841
83500,83900,84300,81800,4440076
83300,84400,85900,83100,5159197
84900,84900,85600,84300,2744795
90000,88000,90000,87600,8775741
90700,89300,90900,89200,5939290
89600,90300,90500,88600,4106667
89800,88500,89900,87200,5006430
89900,90200,91500,89500,3743718
89600,88900,89700,88000,3083666
88400,89600,90300,88000,2942484
88600,88800,89300,88000,2698169
83100,85100,86400,82800,7310739
84000,82300,84000,81000,6121334
81400,84700,84800,80100,7184488
80300,79900,82200,79600,4820673
80300,80800,81300,79600,3618849
81300,81200,83300,81100,3681673
81300,81700,82800,81100,2342407
81800,80300,81800,78700,3553815
80400,82500,83000,80000,2964537
82900,82200,83200,81200,3255356
80300,80000,80600,79300,5693281
80600,80000,81200,79300,3231256
80400,80000,80800,79200,2924054
81200,82400,82400,81000,3053453
84000,81900,85100,81500,5725102
84200,85000,85900,83900,3032369
84000,84200,84700,83400,1489091
82800,83900,84000,82300,2501282
84600,84100,85400,83700,3375376
87900,85800,88200,85300,5901782
84400,85900,86300,84000,4590640
84400,83400,85300,83300,3002461
82100,83300,83400,80400,6804182
82400,81600,83000,80900,3845661
86500,83800,87100,83300,7551747
87100,88500,88800,86800,4961867
84500,85400,85700,84000,4653153
83100,85900,86000,82900,5444240
82900,83200,83900,82800,2362792
83000,83500,84100,82600,2696141
83500,84500,85300,83200,2979605
83400,84300,84700,83100,2284106
85800,85400,85800,84500,3274963
86100,86600,86800,85400,2107047
85400,86100,86300,84500,1959236
84600,86000,86000,83900,2239370
87000,85000,87000,84800,3040180
86700,88400,88700,86000,2864278
87900,87200,88000,85400,2187789
89100,88400,89400,87400,3262983
95300,91900,95500,91500,10378915
94600,95300,95900,94600,3220029
95200,94300,97700,93900,4145819
94500,94600,95600,93700,2505786
94800,94600,96100,93500,2733549
95000,94800,95700,92800,3808299
93400,94500,94700,92800,5996671
91400,90800,92200,89600,4790644
89800,91000,92400,89700,3141036
91000,89800,91300,89800,2758383
90900,92700,92700,90600,2754947
88400,91000,91000,87600,4579508
89200,88800,90200,88100,2535933
88400,89900,90100,88200,1876012
86300,88300,88300,86300,4646948
87000,87400,87800,86100,2945006
84000,86800,86900,82300,4723914
84100,84100,86100,83700,3824878
87800,85800,88100,85000,4183210
88500,88900,89300,87500,3274612
89500,87300,89500,86700,2569978
84800,88800,88800,84600,4420542
84300,82500,84800,82400,5518522
85200,85700,86400,85200,3798356
83500,83000,84000,82500,3838303
85700,83500,85700,83400,3003603
83700,85000,86000,83400,2033542
86100,85000,86500,84500,2817592
85000,87800,87800,84400,2744382
86200,85000,87300,85000,2059342
85300,86200,86200,83600,3482186
87600,85300,87600,85300,2127205
87300,88400,88600,86700,2002682
86800,86500,87600,85900,2037358
85600,86800,87000,85400,3032951
88800,86500,90100,86500,4535954
89300,88700,89300,87800,1896459
88600,90100,90200,88500,1570129
89300,89700,91000,89100,1937496
90300,90400,91200,90300,2383489
87900,89700,90000,87200,3726334
81700,86300,86400,81200,7076375
83600,82500,83800,81700,4023740
80500,83400,84000,80200,4154596
83100,81300,83800,78600,6218102
86100,83700,86400,83100,4943923
85900,86200,86400,85100,2301941
86300,85200,86300,84500,2804543
85600,85900,86400,85100,2265008
83200,85000,85600,82900,3373964
83300,84000,84100,83100,1928574
79400,82200,82300,79300,5910100
80700,80100,80800,79700,3288142
79800,81500,81600,79400,2804784
78000,80100,80300,77500,5587662
75100,77200,77600,74600,6785694
75400,74300,75700,74100,3734794
75900,75900,76600,75500,3206407
74700,73500,75400,72500,5550888
74500,74400,75500,74100,2647963
74700,74700,75400,74400,2048829
78400,74800,78700,74400,5663191
79800,79300,80900,78200,5295710
81100,80300,81300,79300,3272130
81800,80400,82200,79600,3612709
83500,82100,83800,81600,3070598
82400,84100,84300,81900,4466308
82800,82500,83300,81600,2330703
82700,82200,83500,81500,2337573
83000,81800,83000,81800,2303812
80600,82200,82800,80500,2618619
81200,80600,81600,80200,1903734
80000,80600,81000,79900,2627619
78800,78300,78900,77400,4516654
75900,74500,76200,74100,8388278
76500,75900,77100,75500,4167711
76600,76400,77800,76300,3197796
75100,76200,76200,74700,4330147
74500,74300,75200,73900,5257563
77700,76100,77800,76000,4124842
77200,78000,78200,76700,2252063
78000,76600,78300,76100,2450163
78800,79400,79700,78400,2912259
79100,78600,79900,78000,3392490
76700,77100,77500,76300,5678068
75000,75900,75900,74700,5841083
73100,75300,75900,73100,5824873
73700,74300,74600,73200,2970456
71700,73600,74000,71600,4089558
70000,71700,72200,69800,5778810
70300,69700,71100,69400,5508014
71200,69500,71800,69400,2856291
70300,70300,71100,69800,4161114
69000,67600,70200,67500,4936490
72400,69200,73200,69200,4882184
70300,71600,71700,69900,3727297
69700,70300,71000,69600,2211661
70400,71400,71700,70300,2653053
68700,69600,69900,68700,2849229
70800,68100,70900,67800,2688930
70000,69600,70900,69600,2377240
69100,69600,70000,68600,3175869
66700,69400,69600,65800,5703361
64700,64700,66000,63200,5859332
67000,65100,67100,62900,6211406
66800,66600,67800,64800,4252977
68200,66000,70900,65900,6101533
68200,69300,70400,67600,5038931
68300,68900,69600,67800,3218076
72600,70600,72800,69100,5334082
70500,72000,72100,70100,3389386
70100,70500,70600,69100,2624868
70800,70400,72300,70100,3770119
72900,72900,73300,72600,3930969
72900,72400,73600,71900,3414946
74500,72200,74500,71800,3328433
71900,72300,72500,69900,4730929
70400,71400,72100,70200,2783377
71800,70800,71800,70400,1564647
70100,72600,72900,70000,2894513
69800,69600,70500,68900,2303677
67500,67000,68200,67000,3325563
68100,66900,68300,66100,3100596
69300,68100,69700,68000,1966126
69300,69500,69700,68400,1499166
70900,69200,71300,69000,2361766
70800,71100,71200,69700,2293763
71900,71000,72000,70700,2441991
71500,73700,73700,71200,3270078
69600,71500,71600,68800,4167055
70500,71000,71100,69800,2760290
69000,69900,70400,68400,3222060
68200,67200,68800,67200,3008950
66000,67800,68200,65700,3902275
66800,66700,67400,66600,2590733
65500,65900,65900,64700,2206084
64900,66000,66600,64800,2457332
66200,65000,66200,64900,2901875
65500,66300,66400,64800,4062323
61800,65200,65300,61200,5617675
62200,61600,62500,61000,2506287
61100,61000,61900,60800,3098206
60300,60800,61000,59700,3561783
58600,59300,59400,58100,4889709
60000,58200,60500,58200,3946994
60400,59600,60700,59200,2101703
60100,59400,60800,59300,2455060
61600,61600,61900,60600,3047798
60500,61700,62300,60500,1647462
60600,61300,61400,60000,1934295
57700,60200,60300,57500,3337621
58300,57500,58500,56700,3388087
58700,59000,59700,58400,2273750
59200,57900,60500,57600,3062192
63600,59600,63800,59400,4928656
65300,64100,65600,64000,6034432
65100,65400,65900,64200,2890639
62100,64300,65100,62000,3282892
64000,62200,64000,62200,2413868
64800,63800,64900,62700,2478497
64900,65500,66200,64600,2830122
64600,65000,65700,63900,2263599
67000,65900,67400,65000,3977425
66600,67900,68000,65700,4047917
66800,65500,67200,64800,2825017
70500,66900,70500,66900,6914092
74600,71600,74800,71100,7163871
71800,74700,74900,71200,4972189
73400,71400,73800,71000,3368642
75900,73500,76300,73000,5304841
73900,76900,77100,73700,4447535
75900,75400,76400,74700,3349965
76700,77500,78200,76600,4249110
73500,75200,75500,73000,4012485
74100,73000,74100,72200,3374192
75900,74100,76400,73900,3526701
76200,77300,77600,76100,2378193
77400,75800,77400,75100,2313376
73800,76800,76900,73800,4154616
74700,74300,75300,74000,1772434
73700,74500,74800,73000,1462071
75700,73700,76000,73600,3134257
76700,75300,77200,74600,2874589
76700,75600,76700,75300,1882653
75400,77300,77600,74800,2865712
75200,75000,75900,74100,2483512
73700,75300,75700,73700,2864044
70000,72500,72600,69900,7869451
70100,70300,71400,69900,4931703
69700,68300,70000,68300,3465521
68100,68500,69600,67400,4958303
68100,67200,68900,67100,3402570
66700,67900,68200,66200,3571792
66600,67000,67800,66200,2869008
67700,67700,68600,67500,2753535
66800,67700,67800,65900,2851596
67300,67400,67400,66400,3107100
68100,67400,68700,66700,3645592
67800,69200,69300,67300,2158588
68000,67300,68000,66600,2285169
70500,68400,70600,67600,3642962
75900,73500,76000,72600,10030131
76100,78900,78900,75900,5286455
72900,73700,74200,72600,3752230
72700,72900,73300,71500,2987678
73400,71800,74100,71200,2744175
72300,72300,73600,71700,2774932
74200,72900,74900,72700,3214170
76600,75600,77100,75500,3579070
76400,77900,78000,76100,2719440
79900,76800,79900,76500,4674142
78400,80400,81400,77800,5436236
